id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
920721,7 Days Sunshine Zhongshan Gu Zhen Branch,7天连锁酒店中山古镇店,"No.36, Xin Xing West Road, Gu Zhen Town, Xiaolan",22.603837,113.183257,Zhongshan,中山,,,113.1777763,22.60618251,0.620494847,1,113.1777763,22.60618251,"22.603837,113.183257","22.606182506466837,113.17777630861657"
920734,7 Days Premium Foshan Hunagqi Branch,7天优品连锁酒店佛山黄岐店,"No.170, Boyang Room, Huangqi",23.11669,113.190087,Foshan,佛山,,,113.1846274,23.11922655,0.625835955,1,113.1846274,23.11922655,"23.11669,113.190087","23.119226545041528,113.18462735352126"
920739,7 Days Inn Foshan Shunde Ronggui Rongshan Road Branch,7天连锁酒店佛山顺德容桂容山路店,"No.42, Rongshan Road, Ronggui",22.775014,113.27962,Foshan,佛山,,,113.2742117,22.77781914,0.636352851,1,113.2742117,22.77781914,"22.775014,113.27962","22.777819139620416,113.27421172578497"
920751,7 Days Inn Hotel Foshan Huangqi Hardware Material Market Branch,7天连锁酒店佛山黄岐五金材料城店,"No.3, West Donghu Road, Huangqi",23.112719,113.192166,Foshan,佛山,,,113.1739423,23.11549358,1.891887027,5,113.1739423,23.11549358,"23.112719,113.192166","23.11549357833734,113.17394229178764"
920764,7 Days Inn Wuhan Fujiapo Meiyuan Community Subway Station Branch,7天连锁酒店武汉傅家坡梅苑小区地铁站店,No. 30 Meiyuan Street,30.531898,114.324883,Wuhan,武汉,114.3194177,30.53433055,114.3194157,30.53429657,0.588212633,1,114.3194157,30.53429657,"30.531898,114.324883","30.534296565725132,114.31941569193972"
920771,7 Days Inn Xian Xiaozhai Shizi Subway Station Branch,7天连锁酒店西安小寨十字地铁站店,Xiaozhai Subway Station No.86 Changan Middle Road,34.230274,108.95211,Xian,西安,,,108.9414023,34.22570799,1.10899084,5,108.9414023,34.22570799,"34.230274,108.95211","34.22570798508563,108.9414023492871"
920774,7 Days Inn Great Wild Goose Pagoda Xiaozhai East Road Branch,7天连锁酒店西安大雁塔小寨东路店,No.9 Red Alley East of Xiaozhai Road,34.226116,108.958481,Xian,西安,,,108.9534307,34.22462455,0.493870682,0.5,108.9534307,34.22462455,"34.226116,108.958481","34.22462455394495,108.95343069090477"
920775,7 Days Premium Xian Taibai Road Northwest University Branch,7天优品·西安太白路西北大学店【高端经济型酒店】,No.260 Tianrun Tower North of Taibai Road,34.250896,108.929741,Xian,西安,,,108.9426096,34.2277249,2.830520646,5,108.9426096,34.2277249,"34.250896,108.929741","34.22772489896796,108.94260958252748"
920776,7 Days Inn Xian Jiaotong University Health Science Center Weiyi Street Subway Station Branch,7天连锁酒店西安交大医学院纬一街地铁站店,No.213 Zhuque Street,34.219841,108.945839,Xian,西安,108.9346461,34.25213024,108.9414023,34.22570799,0.768548318,1,108.9414023,34.22570799,"34.219841,108.945839","34.22570798508563,108.9414023492871"
920777,7 Days Premium Xian Xiaozhai Subway Station Jinsha Branch,7天优品·西安小寨地铁站金莎店【高端经济型酒店】,No. 65 Changan Middle Road,34.232414,108.95359,Xian,西安,,,108.9426096,34.2277249,1.137562499,5,108.9426096,34.2277249,"34.232414,108.95359","34.22772489896796,108.94260958252748"
920778,7 Days Inn Xian Conservatory of Music Gymnasium Subway Station Branch,7天连锁酒店西安音乐学院省体育场地铁站店,No. 239 Changan Middle Road,34.235512,108.953781,Xian,西安,108.9428107,34.23104629,108.9424448,34.23056619,1.125575704,5,108.9428107,34.23104629,"34.235512,108.953781","34.23104629020408,108.94281070533087"
920794,7 Days Inn Huaian Xuyi Bus Station Banch,7天连锁酒店淮安盱眙汽车站店,NO.118 Shanshui Avenue,33.018623,118.526672,Huaian,淮安,,,118.5149407,33.01424374,1.198905985,5,118.5149407,33.01424374,"33.018623,118.526672","33.01424373585289,118.5149406955203"
920803,7 Days Inn Heyuan Cultural Plaza Renren Le Branch,7天连锁酒店河源文化广场人人乐店,"No.69, Wangye Street, Yuancheng District",23.744146,114.707748,Heyuan,河源,,,114.7031438,23.74771433,0.613616887,1,114.7031438,23.74771433,"23.744146,114.707748","23.747714327358704,114.70314380502992"
920807,7 Days Inn Wuhan Dingziqiao Branch,7天武汉丁字桥店,No. 31 Dingziqiao Street,30.528158,114.333527,Wuhan,武汉,114.3280149,30.53055832,114.3278961,30.53090443,0.592151027,1,114.3280149,30.53055832,"30.528158,114.333527","30.530558315478327,114.32801494886547"
920808,7 Days Inn Heyuan Longchuan New City Branch,7天连锁酒店河源龙川新城店,"Beside the 205 National Highway, No.5 Xincheng Area, Laolong Town, Longchuan County",24.099146,115.234892,Heyuan,河源,,,115.2359733,24.10743599,0.924754707,1,115.2359733,24.10743599,"24.099146,115.234892","24.1074359934392,115.23597328914705"
920813,7 Days Inn Xiamen Lotus Square Branch,7天连锁酒店厦门莲花广场店,"No 28, Xiang Lian Li，Mooer Lotus Square",24.489101,118.13031,Xiamen,厦门,118.1258093,24.49138694,118.1249207,24.4917179,0.521756071,1,118.1258093,24.49138694,"24.489101,118.13031","24.49138694061909,118.12580933252929"
920814,7 Days Inn Xiamen Train Station Xia He Er Shi Branch,7天连锁酒店厦门火车站厦禾路二市店,"No 668, Xia He road",24.463524,118.095062,Xiamen,厦门,118.0903002,24.46594649,118.0901262,24.46606353,0.552321837,1,118.0903002,24.46594649,"24.463524,118.095062","24.46594648585423,118.09030022304154"
920816,7 Days Inn Xiamen Airport Branch,7天连锁酒店厦门机场店,"No 69, Fang Hu North three Li",24.520592,118.155479,Xiamen,厦门,118.1508852,24.52241905,118.1214131,24.49863185,0.50761076,1,118.1508852,24.52241905,"24.520592,118.155479","24.522419045092843,118.1508851941938"
920865,7 Days Premium Wuhan Jiyu Bridge Subway Station Branch,7天优品武汉积玉桥地铁站店,"No. 216 Zhongshan Lu, Wuchang",30.555069,114.307716,Wuhan,武汉,114.3022962,30.5573325,114.3023462,30.55733941,0.573399119,1,114.3023462,30.55733941,"30.555069,114.307716","30.557339409384436,114.30234616472507"
920866,7 Days Inn Wuhan Minhang Community Second Branch,7天连锁酒店武汉民航小区二店,No.8 Chang Qing Wu Lu,30.627216,114.247978,Wuhan,武汉,,,114.2363882,30.62833557,1.118060196,5,114.2363882,30.62833557,"30.627216,114.247978","30.628335567739324,114.23638822435235"
920874,7 Days Inn Xinyang Xinxian Jiefang Road,7天连锁酒店信阳新县解放路店,Middle Of Jie Fang Road,31.628904,114.88018,Xinyang,信阳,,,114.8685051,31.62516592,1.182651142,5,114.8685051,31.62516592,"31.628904,114.88018","31.62516592217768,114.86850508215178"
920876,7 Days Inn Wuhan Wuhan Square Second Branch,7天连锁酒店武汉武汉广场二店,No.712 Jie Fang Da Dao,30.580757,114.274712,Wuhan,武汉,114.2694454,30.58312678,114.2692513,30.58470736,0.569398057,1,114.2694454,30.58312678,"30.580757,114.274712","30.5831267790257,114.26944537245541"
920884,7Days Inn Suqian Siyang Bus Station,7天连锁酒店宿迁泗阳汽车站店,"Intersection of Shanghai Road and Huaihai Road, Siyang County",33.711166,118.709038,Suqian,宿迁,,,118.7027725,33.71280186,0.608467195,1,118.7027725,33.71280186,"33.711166,118.709038","33.71280186457182,118.70277249346339"
920885,7 Days Inn Anyang Hua County Renmin Road Branch,7天连锁酒店安阳滑县人民路店,Intersection of Remin Road and Xiangyang Road,35.559464,114.523689,Anyang,安阳,,,114.5288182,35.57662457,1.959936622,5,114.5288182,35.57662457,"35.559464,114.523689","35.576624573667104,114.52881824686284"
920886,7 Days Inn Xigaze Jilin Road Branch ,7天连锁酒店日喀则吉林路店,"No.31,Jilin Middle Road",29.263901,88.895096,Shigatse,日喀则,,,88.89551706,29.25735799,0.726380786,1,88.89551706,29.25735799,"29.263901,88.895096","29.257357992225778,88.89551706095249"
920887,7 Days Inn Tangshan Leting Yongan Street Branch ,7天连锁酒店唐山乐亭永安路店,"No.88,Yongan South Road ,Leting County",39.43137,118.896591,Tangshan,唐山,,,118.8914049,39.42120552,1.213633853,5,118.8914049,39.42120552,"39.43137,118.896591","39.42120551998518,118.8914048865091"
921905,7 Days Inn Wuhan Jianghan Road Subway Pedestrian Street Branch,7天连锁酒店武汉江汉路地铁站步行街店,No. 25 Qian Jin Wu Lu,30.579269,114.289619,Wuhan,武汉,114.3004929,30.6025798,114.2830411,30.58281644,0.74347795,1,114.2830411,30.58281644,"30.579269,114.289619","30.58281643906178,114.28304111130208"
921907,7 Days Inn Chengdu Sports University Branch,7天连锁酒店成都体育学院店,No.34 West Yiduan 1st RingRoad,30.651854,104.047424,Chengdu,成都,104.0796265,30.63847699,104.0384107,30.64809584,0.95915606,1,104.0384107,30.64809584,"30.651854,104.047424","30.64809583676167,104.03841068356076"
921908,7 Days Inn Chengdu Jiuyan Bridge Sichuan University North Gate Branch,7天连锁酒店成都九眼桥川大北门店,"No 2South Yiduan, 1st Ring Roda",30.643963,104.092613,Chengdu,成都,104.0796265,30.63847699,104.0835727,30.64049365,0.948114055,1,104.0835727,30.64049365,"30.643963,104.092613","30.64049365161659,104.08357269692732"
921909,7 Days Inn Chengdu Wuhouci Jinli Branch,7天连锁酒店武侯祠锦里店,"No 271,WuHouCi Street",30.64887,104.048798,Chengdu,成都,104.0401886,30.64507094,104.0384107,30.64809584,0.926507777,1,104.0401886,30.64507094,"30.64887,104.048798","30.645070940576097,104.0401886425052"
921914,7 Days Inn Yiyang Taojiang Bus Station Branch,7天连锁酒店益阳桃江汽车站店,"Furong Road, Taojiang County",28.521444,112.142242,Yiyang,益阳,,,112.1298649,28.51903665,1.240563534,5,112.1298649,28.51903665,"28.521444,112.142242","28.51903664695225,112.12986494150464"
921915,7 Days Inn Zunyi Daozhen Post Office Branch,7天连锁酒店遵义道真邮政局店,"Wenhua Road, Daozhen County",28.889147,107.607399,Zunyi,遵义,,,107.5966477,28.88627978,1.095816518,5,107.5966477,28.88627978,"28.889147,107.607399","28.88627978030574,107.59664769147169"
921918,7 Days Inn Nanchang Jinxian Shengli Road Branch,7天连锁酒店南昌进贤胜利路店,"No.146, Shengli Middle Road, Jinxian County",28.372219,116.272469,Nanchang,南昌,,,116.2603563,28.36912975,1.235702859,5,116.2603563,28.36912975,"28.372219,116.272469","28.36912975136129,116.26035628834519"
921922,7 Days Inn Qingdao Liaoyang West Road Carrefour,7天青岛辽阳西路家乐福店,"No. 281, Liaoyuan Road",36.09903,120.397888,Qingdao,青岛,120.3933085,36.09834059,120.3926862,36.09865164,0.419426136,0.5,120.3933085,36.09834059,"36.09903,120.397888","36.0983405932557,120.39330848381798"
921930,7 Days Inn Huizhou Boluo Coach Terminal Branch,7天连锁酒店惠州博罗汽车站店,"No.420, Middle Boluo Avenue, Luoyang Town, Boluo County",23.173472,114.28192,Huizhou,惠州,,,114.283217,23.17762452,0.478666968,0.5,114.283217,23.17762452,"23.173472,114.28192","23.177624520528305,114.28321699472848"
921941,Shenzhen Xinwangji Hotel,深圳新旺记酒店,"No.63 love road, longdong community",22.713605,114.291641,Shenzhen,深圳,,,114.2870542,22.71621998,0.553097235,1,114.2870542,22.71621998,"22.713605,114.291641","22.71621997501784,114.2870542083547"
921960,7 Days Inn Shantou Coach Terminal Huanghe Road Branch,7天连锁酒店汕头汽车中心站黄河路店,"No.9, Taihe Street, Xinjin Road, Longhu District",23.351714,116.420538,Shantou,汕头,,,116.7353742,23.3908095,32.47876062,5+,116.7353742,23.3908095,"23.351714,116.420538","23.390809495719864,116.73537420444866"
921980,7 Days Inn Mianyang Chuanyin Airport Branch,7天连锁酒店绵阳川音机场路店,Southern district garden area,31.415852,104.770424,Mianyang,绵阳,,,104.7376184,31.46222689,6.01373529,5+,104.7376184,31.46222689,"31.415852,104.770424","31.46222688910299,104.73761840589717"
921982,7 Days Inn Anqing Longshanlu Walking Street Branch,7天连锁酒店安庆龙山路步行街店,"No.129 Longshanlu, Daguan District",30.507889,117.039726,Anqing,安庆,,,117.0408241,30.50760676,0.109950502,0.5,117.0408241,30.50760676,"30.507889,117.039726","30.507606759211782,117.04082406154761"
921983,Green Tree Eastern Anhui Hefei Dahua International Harbor Hotel,格林东方安徽省合肥市大华国际港酒店,No.204 Jin Zhai Nan Lu,31.790339,117.233796,Hefei,合肥,,,117.2252007,31.78676078,0.905600448,1,117.2252007,31.78676078,"31.790339,117.233796","31.786760777225805,117.22520067152297"
921986,7 Days Inn Guiyang Xifeng Xian Wen Hua Road Branch,7天连锁酒店贵阳息烽县城文化路店,No.34 North Wenhua Road,27.098696,106.7416,Guiyang,贵阳,106.7312529,27.09646232,106.7316554,27.0960582,1.028594485,5,106.7316554,27.0960582,"27.098696,106.7416","27.096058204829145,106.73165544837677"
921989,7 Days Inn Beijing West Railway Station Lize Bridge Branch,7天连锁酒店北京西客站丽泽桥店,No 21 Compound Xiju South St.,39.876862,116.316139,Beijing,北京,,,116.3034119,39.86954908,1.358246557,5,116.3034119,39.86954908,"39.876862,116.316139","39.86954908031927,116.30341187863542"
922191,7 Days Inn Xian Dong Da Jie Jian Guo Road,7天酒店西安东大街建国路口店,No.111 Jian Guo Road,34.258308,108.9673,Xian,西安,116.1951186,39.94306284,108.9623942,34.25983597,0.482583509,0.5,108.9623942,34.25983597,"34.258308,108.9673","34.25983596637335,108.96239421265136"
922251,7 Days Inn Shijiazhuang Liangcun Development District,7天连锁酒店石家庄良村开发区创业路店,No.7 Chuangye Road,38.041229,114.692505,Shijiazhuang,石家庄,114.6800747,38.03470116,114.6809158,38.0346626,1.251514431,5,114.6809158,38.0346626,"38.041229,114.692505","38.03466260089604,114.68091582164247"
922252,7 Days Inn Hefei Nanqi Branch,7天连锁酒店合肥南七店,"No.1 Yangguang Street, Baohe District",31.82777,117.264603,Hefei,合肥,117.259026,31.82979061,117.259066,31.82968657,0.565624201,1,117.259066,31.82968657,"31.82777,117.264603","31.82968656938307,117.2590659585928"
922257,7 Days Inn Beijing Communication University Branch,7天连锁酒店北京传媒大学店,No1 Jia Jianguo Road,39.916351,116.587982,Beijing,北京,,,116.587829,39.90882489,0.835747607,1,116.587829,39.90882489,"39.916351,116.587982","39.90882489253698,116.5878289558402"
922260,7 Days Inn Shenzhen China World Trade Center Merto Station Branch,7天连锁酒店深圳国贸地铁站店,No.3041 Shennan Road East,22.542883,114.118446,Shenzhen,深圳,114.1131759,22.54579675,114.1134233,22.54540898,0.587512619,1,114.1134233,22.54540898,"22.542883,114.118446","22.545408976821083,114.11342332382974"
922267,7 Days Premium Hotel Chengdu Xiaotianzhu Branch,7天优品酒店成都小天竺店,No.8 Hongmen Street,30.645411,104.062393,Chengdu,成都,104.0599057,30.64783693,104.0596023,30.64794936,0.359410984,0.5,104.0599057,30.64783693,"30.645411,104.062393","30.647836925690612,104.05990568670754"
922268,7 Days Inn Shenzhen Bantian Huawei Base Branch,7天连锁酒店深圳坂田华为基地店,"No.2227 Xuegang Road, Bantian Street",22.661591,114.06176,Shenzhen,深圳,,,114.0565152,22.66423987,0.613680742,1,114.0565152,22.66423987,"22.661591,114.06176","22.66423986748716,114.05651520229588"
922270,7 Days Inn Beijing Dinghui Temple Wuluju Branch,7天连锁酒店北京定慧寺五路居地铁站店,Section 7 No 56 Wukong Bridge Haidian District,39.936947,116.276382,Beijing,北京,,,116.2636375,39.92925968,1.383926158,5,116.2636375,39.92925968,"39.936947,116.276382","39.9292596768701,116.26363752708606"
922272,7 Days Inn Langfang Xianghe Furniture City Branch,7天连锁酒店廊坊香河家具城店,No.12 Xinhua Avenue,39.769764,116.962158,Langfang,廊坊,117.0221556,39.76462935,117.0223339,39.76474386,5.17230128,5+,117.0221556,39.76462935,"39.769764,116.962158","39.76462935455366,117.02215561448418"
922286,7 Days Inn Beijing Qianmen Branch,7天连锁酒店北京前门店,Qian Men Da Jie,39.895596,116.410759,Beijing,北京,,,116.3979718,39.88799487,1.381449001,5,116.3979718,39.88799487,"39.895596,116.410759","39.887994874765035,116.3979717998082"
922274,7 Days Inn Wuchang Railway Station Xiaodongmen Tianqiao Branch,7天连锁酒店武昌火车站小东门天桥店,No. 317 Zhongshan Street,30.543617,114.31958,Wuhan,武汉,,,114.3138167,30.54564544,0.596987218,1,114.3138167,30.54564544,"30.543617,114.31958","30.54564543668982,114.31381673879318"
922275,7 Days Inn Shenzhen Shuibei Metro Station Branch,7天连锁酒店深圳水贝地铁站店,No.1102 Nigang East Road,22.574397,114.116394,Shenzhen,深圳,,,114.1114121,22.57713357,0.59525146,1,114.1114121,22.57713357,"22.574397,114.116394","22.577133569757308,114.11141211524875"
922278,7 Days Inn Chengdu Wuhoucu Bridge Branch,7天连锁酒店成都武侯簇桥店,"No 962, Cuqiao, Qianlong road",30.61977,103.996696,Chengdu,成都,,,103.9867158,30.61634604,1.029465939,5,103.9867158,30.61634604,"30.61977,103.996696","30.616346039599772,103.98671581318989"
922281,7 Days Inn Shangrao Boyang Jianshen Road Branch,7天连锁酒店上饶鄱阳建设路店,"No.3,Jianshe Road,Boyang County",28.990519,116.679718,Shangrao,上饶,,,116.6747523,28.993522,0.587308041,1,116.6747523,28.993522,"28.990519,116.679718","28.993522001882564,116.67475230162313"
922288,7 Days Inn-Yulin South Road Branch,7天连锁酒店成都倪家桥地铁站玉林南街店,No.12 Yulin South Street,30.62129,104.062332,Chengdu,成都,104.0594427,30.62484122,104.0593239,30.62484541,0.481392724,0.5,104.0594427,30.62484122,"30.62129,104.062332","30.624841217995026,104.05944268640292"
922295,7 Days Inn Qingnian Road Station Branch,7天连锁酒店北京青年路地铁站,No 115 Xili Qingnian Road,39.940399,116.523003,Beijing,北京,,,116.5105409,39.93288831,1.352788615,5,116.5105409,39.93288831,"39.940399,116.523003","39.93288831434606,116.51054089192574"
922297,7 Days Inn Qidong Lvsi Branch,7天连锁酒店启东吕四港店,No.49 Middle Chengzhong Road,32.061523,121.608749,Nantong,南通,,,121.6009849,32.06533061,0.846031053,1,121.6009849,32.06533061,"32.061523,121.608749","32.06533061074366,121.6009849435476"
922302,Jinjiang Inn North Station Huigong Plaza Hotel,锦江之星沈阳北站惠工广场酒店,No.165 Huigong Street,41.812658,123.439954,Shenyang,沈阳,123.4337194,41.810251,123.4362549,41.81234822,0.309292354,0.5,123.4362549,41.81234822,"41.812658,123.439954","41.812348224492695,123.43625488538922"
922303,7 Days Inn Beijing Mudanyuan Station Branch,7天连锁酒店北京牡丹园地铁站,No 13 Jia Huayuan Road.,39.978539,116.370796,Beijing,北京,,,116.3630792,39.98183334,0.753850413,1,116.3630792,39.98183334,"39.978539,116.370796","39.98183333934431,116.36307916945817"
922309,7 Days Inn Beijing Dahongmen Bridge Branch,7天连锁酒店北京大红门桥店,No 28 Jia Dahongmen East St.,39.834301,116.403885,Beijing,北京,,,116.3977188,39.8329769,0.547926749,1,116.3977188,39.8329769,"39.834301,116.403885","39.83297689673095,116.39771875819929"
922313,7 Days Inn Shenzhen Jingji100 Sungang Yizhan Centre Branch,7天连锁酒店深圳八卦岭笋岗艺展中心店,"Accorss of No 183 Yanyuan Road and Bao'an North Road, (Oppsite of Sungang Craft Area)",22.555374,114.109724,Shenzhen,深圳,,,114.0975639,22.56448915,1.607202234,5,114.0975639,22.56448915,"22.555374,114.109724","22.564489147314614,114.09756387104596"
922378,7 Days Inn Chenzhou Zixing Dongjiang Lake Branch,7天连锁酒店郴州资兴东江湖景区店,Xiang Zhong City Square,25.953732,113.233292,Chenzhou,郴州,,,113.220239,25.95094605,1.343299984,5,113.220239,25.95094605,"25.953732,113.233292","25.950946054971244,113.22023903144141"
922386,7 Days Inn Shenzhen Xi Li Subway Station Branch,7天连锁酒店深圳西丽地铁站店,"No.3016 Shigu road,Nanshan District,Shenzhen.",22.581051,113.94841,Shenzhen,深圳,113.9433533,22.58453223,113.9433543,22.58451223,0.645917341,1,113.9433543,22.58451223,"22.581051,113.94841","22.584512228118236,113.943354301516"
922387,7 Days Inn Shenzhen Conference and Exhibition Centre Branch,7天连锁酒店深圳会展中心店,"3rd Floor, Guohuang Building, Binhai Plaza, 6033 Binhe Avenue",22.528316,114.064255,Shenzhen,深圳,,,114.0593932,22.53068631,0.564845314,1,114.0593932,22.53068631,"22.528316,114.064255","22.530686307113463,114.05939321077625"
923065,7 Days Inn Wuhan Wuchang Railway Station Subway Station Branch,7天连锁酒店武汉武昌火车站地铁站店,No.669 Zhongshan Lu,30.525831,114.314468,Wuhan,武汉,114.3082111,30.52702502,114.3089808,30.52826021,0.591482366,1,114.3089808,30.52826021,"30.525831,114.314468","30.528260207667376,114.3089808185352"
923072,Deer Hotel,广州小鹿酒店,"No.38, Nan Da Road, Da Shi Town",23.013596,113.31632,Guangzhou,广州,,,113.310811,23.016109,0.629584675,1,113.310811,23.016109,"23.013596,113.31632","23.016108997669185,113.31081099294609"
923081,7 Days Inn Shaoguan East Railway Station Sitong Market Branch,7天连锁酒店韶关火车东站四通市场店,"Qiaotong Mansion, No.22, North Shaonan Avenue, Zhenjiang District",24.785733,113.596286,Shaoguan,韶关,113.5906294,24.78844605,113.5906534,24.78849504,0.646154662,1,113.5906294,24.78844605,"24.785733,113.596286","24.78844604729747,113.59062938850707"
923085,7 Days Inn Nanjing Xinjiekou Zhang Yuan Subway Station Branch,7天酒店南京新街口张府园地铁站店,No.234 Zhong Shan South Road,32.033831,118.783487,Nanjing,南京,,,118.7782244,32.03584261,0.544846608,1,118.7782244,32.03584261,"32.033831,118.783487","32.03584260563886,118.77822438507707"
923099,7 Days Inn Yangjiang Yangdong Time Square Shopping Mall Branch,7天连锁酒店阳江阳东时代购物广场店,"No.331, 4th Dongfeng Road, Yangdong County",21.89267,112.030434,Yangjiang,阳江,,,112.0246201,21.8954362,0.674377386,1,112.0246201,21.8954362,"21.89267,112.030434","21.895436198220033,112.02462005775946"
923100,7 Days Inn Yangjiang City Government Branch,7天连锁酒店阳江市政府店,"No.37, 2nd Dongfeng Road, Jiangcheng District",21.856147,111.977828,Yangjiang,阳江,111.9728082,21.85878444,111.9727803,21.85878552,0.595409915,1,111.9728082,21.85878444,"21.856147,111.977828","21.858784436413572,111.97280821261128"
923101,7 Days Nanjing Zhujiang Road 1912 Bar Branch,7天酒店南京珠江路1912酒吧区店,No.1 Tai Ping North Road,32.048561,118.796161,Nanjing,南京,118.7901961,32.0492095,118.794388,32.0523316,0.450393934,0.5,118.794388,32.0523316,"32.048561,118.796161","32.05233159904651,118.794388035454"
923102,7 Days Inn Nanjing Chang Fu Street Branch,7天酒店南京常府街店,No.13 Chang Fu Street,32.032825,118.800298,Nanjing,南京,118.7771551,32.01765033,118.7910628,32.03587579,0.9356395,1,118.7910628,32.03587579,"32.032825,118.800298","32.03587578591118,118.79106276473902"
923103,7 Days Inn Nanjing Jiefang Road Branch,7天优品酒店南京解放路店,No.40 Jiefang Road,32.0353,118.810266,Nanjing,南京,118.8049795,32.03732391,118.7816916,32.04190618,0.547460531,1,118.8049795,32.03732391,"32.0353,118.810266","32.03732391186026,118.80497945296038"
923108,7 Days Hotel Suzhou Industrial Park Nanhuan Bridge,7天连锁酒店苏州工业园区南环桥店,No. 1688 Dongfang Road,31.265066,120.689079,Suzhou,苏州,120.6847833,31.26687284,120.6842674,31.26627803,0.455530189,0.5,120.6847833,31.26687284,"31.265066,120.689079","31.266872842134898,120.68478329688799"
923109,7 Days Inn Guangzhou South Railway Station Nanpu Metro Station Branch,七天连锁酒店广州高铁南站南浦地铁口店,"Hui Nan Square East Area, No. 36 Bigui Avenue, Luopu Street",23.032772,113.293495,Guangzhou,广州,,,113.2873231,23.03419572,0.65195876,1,113.2873231,23.03419572,"23.032772,113.293495","23.03419571896662,113.2873230660269"
923112,Chongqing C-Plaza Hotel,重庆翰文大酒店,"No. 1, Shuanggang Road.",29.56077,106.5631,Chongqing,重庆,106.5599865,29.56253201,106.5607523,29.56338384,0.359421057,0.5,106.5599865,29.56253201,"29.56077,106.5631","29.56253200756954,106.55998646887326"
923113,7 Days Hotel Suzhou Train Station North Square,7天连锁酒店苏州火车站北广场店,No. 2008 Suzhan Road,31.331694,120.606384,Suzhou,苏州,,,120.603971,31.33335755,0.294546277,0.5,120.603971,31.33335755,"31.331694,120.606384","31.33335755125818,120.60397102810583"
923333,7 Days Inn Zhanjiang Mazhang Centre Branch,7天连锁酒店湛江麻章中心店,"South Ruiyun Road cross Nantong Road, Mazhang District",21.257411,110.338264,Zhanjiang,湛江,,,110.3345327,21.25959579,0.456617155,0.5,110.3345327,21.25959579,"21.257411,110.338264","21.25959578558592,110.33453265742376"
923334,7 Days Inn Zhanjiang Chikan Kaide Plaza Branch,7天连锁酒店湛江赤坎凯德广场店,"No.1, Kangning Road, Chikan District",21.262892,110.365624,Zhanjiang,湛江,110.3611597,21.26524971,110.3606456,21.2647694,0.53180992,1,110.3611597,21.26524971,"21.262892,110.365624","21.265249707073455,110.36115971407607"
923335,7 Days Premium Zhanjiang Guomao Grandbuy Centre Branch,7天优品连锁酒店湛江国贸广百中心店,"1F, Jiangxia Plaza, No.1-3, South Zhanquan Avenue, Xiashan District",21.193652,110.403124,Zhanjiang,湛江,,,110.3981576,21.19643078,0.600494311,1,110.3981576,21.19643078,"21.193652,110.403124","21.1964307796913,110.39815755299043"
923369,7 Days Inn Wuhan Wuchang Railway Station Eastern Square Branch,7天连锁酒店武汉武昌火车站东广场店,"No.027 Community, Xiongchuda Street",30.520926,114.31707,Wuhan,武汉,114.3096316,30.52349693,114.3089808,30.52826021,0.768704467,1,114.3096316,30.52349693,"30.520926,114.31707","30.5234969251999,114.3096316276631"
923380,7 Days Inn Yantai South Street Branch,7天连锁酒店烟台南大街店,No.192 South Street,37.540638,121.382599,Yantai,烟台,,,121.3774069,37.53974177,0.469522168,0.5,121.3774069,37.53974177,"37.540638,121.382599","37.53974177477562,121.37740693468976"
923664,Xian Hua Qiu Ku Youth Hostel East Street Branch,西安花秋酷连锁青年旅舍东大街店,17 Yinmachi Road,34.257024,108.95813,Xian,西安,,,108.9534648,34.25866864,0.466813232,0.5,108.9534648,34.25866864,"34.257024,108.95813","34.258668636908574,108.95346478293206"
923777,Ruilinwon Resort & Spa,瑞麟湾温泉度假酒店,"No.39 Shunpingfu Road, Nancai",40.133343,116.711555,Beijing,北京,,,116.7323767,40.13924369,1.89159825,5,116.7323767,40.13924369,"40.133343,116.711555","40.1392436937178,116.73237667232416"
923779,Xian Cider Youth Hostel,西安塞尔德青年旅社,No.22 Xiaoxuexi Lane East,34.261156,108.934616,Xian,西安,108.9302144,34.26233018,108.9301915,34.26230922,0.425796906,0.5,108.9302144,34.26233018,"34.261156,108.934616","34.26233018117831,108.93021443080669"
923794,Shenzhen Binhe Yunju Apartment-Jingji Binhe Shidai Branch,深圳滨河云居酒店公寓-京基滨河时代店,"J, 17F, C3 Building, Jingji Binhe Shidai Square, Binhe Avenue",22.526174,114.026996,Shenzhen,深圳,114.0213962,22.53074686,114.0215287,22.53043811,0.734384703,1,114.0215287,22.53043811,"22.526174,114.026996","22.530438111110463,114.02152868482571"
923796,Sheraton Zhuhai Hotel,珠海华发喜来登酒店,"1663 Yin Wan Road, Wanzai",22.17119,113.526321,Zhuhai,珠海,,,113.5207473,22.17333059,0.621803221,1,113.5207473,22.17333059,"22.17119,113.526321","22.173330587137823,113.52074732474918"
923885,Zhangjiajie MINI Inn,张家界觅你客栈,"Building A15, Pen Jia Pu, Guan Li Road",29.107372,110.479215,Zhangjiajie,张家界,,,110.4742903,29.11034935,0.581961621,1,110.4742903,29.11034935,"29.107372,110.479215","29.110349345982176,110.47429031574399"
