id,英文名,中文名,英文地址,纬度,经度,英文城市,中文城市,google纬度,google经度,高德纬度,高德经度,距离,距离分类,选择的纬度,选择的经度,选择的经纬度,原始经纬度
533677,Ramada Encore Guanghan,广汉华美达安可酒店,55 Section 2 Fuzhou Road,30.96925,104.28426,Deyang,德阳,,,104.284539,30.96963066,0.049917086,0.5,104.284539,30.96963066,"30.96925,104.28426","30.969630660528548,104.2845390282764"
533302,Hilton Dali Resort & Spa,大理实力希尔顿酒店,"Qili Bridge, South of Gantong Road",25.64825,100.18036,Dali,大理,,,100.1805393,25.64664397,0.17882856,0.5,100.1805393,25.64664397,"25.64825,100.18036","25.64664396769005,100.1805392551376"
533251,DoubleTree by Hilton Hotel Anshun,安顺百灵希尔顿逸林酒店,42 Hong Shan Hu Road,26.2499,105.93767,Anshun,安顺,,,105.9292612,26.25636789,1.104173683,5,105.9292612,26.25636789,"26.2499,105.93767","26.256367889668237,105.9292611742407"
532957,Ramada Foshan Nanhai,佛山南海华美达酒店,61 Bo'ai Middle Road,23.12275,113.00444,Foshan,佛山,,,113.0003586,23.12384369,0.43524855,0.5,113.0003586,23.12384369,"23.12275,113.00444","23.12384369327865,113.00035858587923"
532710,Pullman Nanjing Lukou Airport,南京禄口机场铂尔曼大酒店,Nanjing Lukou Intl Airport,31.73924,118.86891,Nanjing,南京,,,118.8681612,31.73322744,0.670451852,1,118.8681612,31.73322744,"31.73924,118.86891","31.733227436606555,118.86816115022441"
532333,La Quay Hotel,天茂丽悦酒店,"No.41-41, North of Exhibition East Road",22.90082,113.66672,Dongguan,东莞,,,113.6647109,22.90344458,0.356321567,0.5,113.6647109,22.90344458,"22.90082,113.66672","22.903444578464658,113.66471094089604"
530022,Guangdong Hotel Zhuhai,珠海粤海酒店,1145 East Yuehai Road,22.22552,113.55584,Zhuhai,珠海,113.5500054,22.22843426,113.5503532,22.22865797,0.663870475,1,113.5503532,22.22865797,"22.22552,113.55584","22.228657970278967,113.55035321334161"
529418,Royal Century Hotel Shanghai,上海皇廷世际酒店,No.588 Tang An Road,31.21379,121.64903,Shanghai,上海,,,121.6446737,31.21381376,0.415124359,0.5,121.6446737,31.21381376,"31.21379,121.64903","31.213813758054048,121.64467368210668"
528900,Tangla Dongguan,东莞唐拉雅秀酒店,"No.8, Ying Bin Road, Dongcheng District",23.01099,113.8,Dongguan,东莞,,,113.7901997,23.00718071,1.089659309,5,113.7901997,23.00718071,"23.01099,113.8","23.007180712641006,113.79019967827834"
528129,Element Suzhou Science and Technology Town,苏州科技城源宿酒店,77 Wuyishan Road,31.34518,120.41333,Suzhou,苏州 (苏州),,,120.4097273,31.34577332,0.349081266,0.5,120.4097273,31.34577332,"31.34518,120.41333","31.345773315348506,120.40972729863527"
528051,JW Marriott Hotel Zhejiang Anji,浙江省安吉县 JW 万豪酒店,No 1 Raocheng South Line,30.61623,119.70412,Huzhou,湖州,,,119.7074302,30.61367406,0.425483259,0.5,119.7074302,30.61367406,"30.61623,119.70412","30.613674055967728,119.70743020315199"
526636,Zhang Jiajie Longquan Inn,张家界龙泉客栈,Yangjiajie Tickets Office Nearby,29.3539,110.39633,Zhangjiajie,张家界,,,110.3913301,29.35690565,0.588815427,1,110.3913301,29.35690565,"29.3539,110.39633","29.356905646212095,110.39133014608032"
526465,Jinjiang Inn Changzhi Bayi Square,锦江之星,No. 5 Zijin West Street,36.20201,113.09378,Changzhi,长治,113.10985,36.1981782,113.1101873,36.19794901,1.50651025,5,113.10985,36.1981782,"36.20201,113.09378","36.19817819951205,113.10985002999658"
526441,Jinjiang Inn Quanzhou Donghai Thaihot Plaza,锦江之星泉州东海泰禾广场酒店,No. 13 Tonggang West Street,24.87534,118.636,Quanzhou,泉州,118.6313643,24.87929113,118.6313184,24.87915321,0.634204589,1,118.6313184,24.87915321,"24.87534,118.636","24.879153214858075,118.6313184179172"
526440,Jinjiang Inn Style Taiyuan Food Street Yangshi Street,锦江之星风尚,"No.7 Yangshi Street, Xinghualing",37.86849,112.55777,Taiyuan,太原,112.5515894,37.86794753,112.5613352,37.86582306,0.431317207,0.5,112.5613352,37.86582306,"37.86849,112.55777","37.865823061061306,112.56133520083277"
526344,"Jinjiang Inn Nanhuanqiao Fantawild Adventure, Datong",锦江之星,"9 Yuquan Neighborhood, Yuhe West Road",40.06218,113.31664,Datong,大同,,,113.309675,40.05994187,0.644107253,1,113.309675,40.05994187,"40.06218,113.31664","40.059941874661746,113.30967503001058"
526342,Jinjiang Inn Style Taiyuan Exhibition Center,金广快捷酒店,"No. 129 the 1st Section of Jinci Road,",37.8342,112.52942,Taiyuan,太原,,,112.5782125,37.79406546,6.188906182,5+,112.5782125,37.79406546,"37.8342,112.52942","37.794065461769314,112.57821250235223"
525758,Sheraton Zhanjiang Hotel,湛江民大喜来登酒店,No 128 Haibin Avenue North,21.19983,110.38288,Zhanjiang,湛江,110.3899777,21.26284623,110.3906493,21.26339503,7.015955226,5+,110.3899777,21.26284623,"21.19983,110.38288","21.26284623480141,110.38997771212998"
524996,Sunrise Kempinski Hotel,北京金雁饭店有限责任公司日出东方凯宾斯基国际酒店,Courtyard No. 11 Yanqi Lake South Road,40.39422,116.68192,Huairou,怀柔,116.6919914,40.36088187,116.5956294,40.4116788,3.799442125,5,116.6919914,40.36088187,"40.39422,116.68192","40.36088187229108,116.69199144036047"
524657,Ibis Ningbo Tianyi Square,宜必思宁波天一广场酒店,No 8 Xianqian Street,29.87566,121.54764,Ningbo,宁波,121.5475269,29.87560716,121.547558,29.87557922,0.011955995,0.5,121.547558,29.87557922,"29.87566,121.54764","29.87557922322846,121.54755798251409"
524547,Zhuhai Charming Holiday Hotel,珠海来魅力假日酒店,"32 Weiji Road, Gongbei",22.21969,113.54699,Zhuhai,珠海,113.5478578,22.22080968,113.5459731,22.22289667,0.152899233,0.5,113.5478578,22.22080968,"22.21969,113.54699","22.22080968433396,113.54785782176387"
523838,Jinjiang Inn Baoding Railway Station,锦江之星,"No. 670 Jianhua Avenue, Nanshi District",38.86129,115.48162,Baoding,保定,,,115.4750507,38.86046293,0.577535919,1,115.4750507,38.86046293,"38.86129,115.48162","38.86046293035447,115.47505066418762"
523637,GreenTree Inn ShangHai University ShangDa Rd Shell Hotel,格林豪泰上海上海大学上大路贝壳酒店,"No. 682 Shangda Road, Baoshan District",31.30438,121.38619,Shanghai,上海,121.3897061,31.31269453,121.389933,31.31280341,0.98075339,1,121.3897061,31.31269453,"31.30438,121.38619","31.31269452688821,121.3897060522243"
523625,Jinjiang Inn Quanzhou Kaiyuan Temple,锦江之星,"No. 373-391, Xinhua North Road, Licheng",24.91854,118.58341,Quanzhou,泉州,118.5789678,24.92158064,118.5789978,24.92165165,0.561073895,1,118.5789678,24.92158064,"24.91854,118.58341","24.921580638515955,118.57896779888829"
523476,Liman Wenzhi No.1 Hotel Lijiang Ancient Town,丽江古城丽镘文治一号度假酒店,"Wenzhi Alley No.1, Wuyi Street",26.87603,100.23808,Lijiang,丽江,,,100.237028,26.87726303,0.172025682,0.5,100.237028,26.87726303,"26.87603,100.23808","26.87726302799808,100.23702795303001"
523394,Leo Hostel,北京阿来客栈国际青年旅舍,No. 52 West Dazhalan Street,39.89497,116.39289,Beijing,北京,116.3867436,39.89357254,116.3866017,39.8935186,0.548094843,1,116.3867436,39.89357254,"39.89497,116.39289","39.893572535385445,116.38674360689114"
523374,Ramada Plaza Suites Hotel Changzhou,常州华美达广场套房酒店,No. 2 Tong Jiang South Road,31.79262,119.95216,Changzhou,常州,120.2532222,31.90314397,119.9465256,31.79438499,0.568361481,1,119.9465256,31.79438499,"31.79262,119.95216","31.7943849938569,119.946525579914"
523363,Jinjiang Inn Haikou Jinlong Road Branch,锦江之星品尚原国贸金龙路店,"No. 77 Jinlong Road, Longhua District",20.02152,110.31579,Haikou,海口,110.3120524,20.02327116,110.3114627,20.02352646,0.436487375,0.5,110.3120524,20.02327116,"20.02152,110.31579","20.023271155179586,110.31205239081731"
523300,Vatica Shantou East Changping Road Guoxin Garden Hotel,格林豪泰青皮树酒店,"No. 126 Changping Road, Longhu District",23.36179,116.73071,Shantou,汕头,,,116.7258083,23.36446096,0.581968231,1,116.7258083,23.36446096,"23.36179,116.73071","23.364460963933585,116.72580826259153"
523091,Jinjiang Inn Sanya International Shopping Center,锦江之星,"No. 114 Jiefang 1st Road, Hexi District",18.23794,109.50743,Sanya,三亚,,,109.5032995,18.24039681,0.514570652,1,109.5032995,18.24039681,"18.23794,109.50743","18.240396810888228,109.50329946349264"
523039,Huanshan Daguan Resort Apartment,黄山大观度假公寓,"No. 11 Huizhou Avenue, Tunxi District",29.69836,118.31936,Huangshan,黄山,118.3138752,29.70091686,118.3142944,29.70122101,0.583858409,1,118.3142944,29.70122101,"29.69836,118.31936","29.70122100698346,118.3142944481933"
522997,Holiday Inn Beijing Airport Zone,北京临空假日酒店,"No. 35 Nanchen Road, Nan Fa Xin, Shunyi",40.12953,116.61622,Beijing,北京,,,116.6097778,40.12961924,0.549171073,1,116.6097778,40.12961924,"40.12953,116.61622","40.129619241206825,116.60977781971961"
522946,Jinjiang Inn Lijiang Express Bus Termina Branch,锦江之星,"Yufu Road, Xianggeli Avenue, Gucheng",26.88281,100.22008,Lijiang,丽江,,,100.2189156,26.88599965,0.37187045,0.5,100.2189156,26.88599965,"26.88281,100.22008","26.885999648835806,100.21891564653289"
522928,Jinjiang Inn Kunming Erji Road Subway Station,锦江之星,"No. 122 Erji Road, Guandu District",24.97438,102.77182,Kunming,昆明,102.77027,24.97764127,102.77027,24.97764127,0.393701779,0.5,102.77027,24.97764127,"24.97438,102.77182","24.977641265626566,102.77026998957274"
522679,GreenTree Inn Shanghai PVG HuaXia East Rd Station Hotel,格林豪泰上海浦东机场华夏东路地铁站贝壳酒店,"No. 43-51 Miaojing Road, Chuansha New",31.19896,121.68896,Shanghai,上海,,,121.6847801,31.2007064,0.442929648,0.5,121.6847801,31.2007064,"31.19896,121.68896","31.200706398101836,121.68478008049881"
522521,GreenTree Inn Guangzhou Changlong Paradise Yuangang Hotel,格林豪泰广州长隆欢乐世界员岗地铁站店,"No. 490 Xingnan Avenue, Panyu District",23.01614,113.36854,Guangzhou,广州,,,113.3630367,23.01864474,0.628644529,1,113.3630367,23.01864474,"23.01614,113.36854","23.01864473566717,113.36303671882236"
522359,Chunxi Fang Old Chengdu Inn,春熙坊老成都客栈,"No. 29 Zongfu Road, Jinjiang District",30.66102,104.07523,Chengdu,成都,104.0756471,30.66090064,104.0755202,30.66098572,0.028075131,0.5,104.0755202,30.66098572,"30.66102,104.07523","30.660985716782616,104.07552024008302"
522274,Yang Peng Jin Jiang Hotel,扬州扬鹏锦江大酒店,"No. 108,Yang Zi Jiang, Yang Zhou",32.41064,119.4057,Yangzhou,扬州,,,119.4089257,32.4000521,1.212714645,5,119.4089257,32.4000521,"32.41064,119.4057","32.40005210050184,119.408925742659"
522265,Metropolo Shaoxing Keqiao Wanda Square,锦江都城绍兴柯桥万达广场酒店,"Wanda Plaza, 799 Qiantao Rd.",30.09289,120.50785,Shaoxing,绍兴,,,120.5041367,30.09547418,0.458464687,0.5,120.5041367,30.09547418,"30.09289,120.50785","30.09547417714502,120.50413665010466"
522231,Chengdu Century Yintai Hotel,成都世纪银泰大酒店,333 Huayang Avenue 1st Section,30.51426,104.04561,Chengdu,成都,104.0468353,30.51469846,104.0469609,30.51480017,0.127255241,0.5,104.0468353,30.51469846,"30.51426,104.04561","30.514698461223876,104.04683525548371"
522106,Sailing International Hotel Hangzhou,杭州启航国际大酒店,"No. 128 Baijiayuan Road, Xihu District",30.24945,120.06117,Hangzhou,杭州,,,120.0565637,30.25164245,0.505580825,1,120.0565637,30.25164245,"30.24945,120.06117","30.2516424517379,120.05656365748075"
522087,Country Garden Silver Beach Hotel,惠州碧桂园十里银滩酒店,Yapojiao Coastal Tourist Area,22.78273,114.73092,Huizhou,惠州,,,114.7110778,22.79591208,2.506405291,5,114.7110778,22.79591208,"22.78273,114.73092","22.795912083439617,114.71107779548232"
522042,Jinma Palace Hangzhou,杭州金马饭店,No 218 Tonghui Middle Road,30.17043,120.28711,Hangzhou,杭州,120.2828295,30.1719889,120.2819202,30.17252206,0.447050716,0.5,120.2828295,30.1719889,"30.17043,120.28711","30.17198890087699,120.28282950036855"
521929,Metropolo Wuhan Economic Development Wanda Hotel,锦江都城武汉经开万达酒店,107 150 Building B Wanda Square 111,30.57985,114.26268,Wuhan,武汉,,,114.3404871,30.554744,7.966290228,5+,114.3404871,30.554744,"30.57985,114.26268","30.554744002176314,114.34048707782459"
521927,Metropolo Zhenjiang Railway Station Wanda Square,锦江都城镇江火车站万达广场酒店,No 17 Zhuangquan Road,32.18952,119.43445,Zhenjiang,镇江,119.4298188,32.19648168,119.4283921,32.19451336,0.795551031,1,119.4283921,32.19451336,"32.18952,119.43445","32.19451335991483,119.42839214999452"
521887,GreenTree Alliance Shenzhen Futian District Meilin Hotel,格林联盟,"No. 4 Kaifeng Road, Futian District",22.56841,114.06362,Shenzhen,深圳,114.0586114,22.56873969,114.1169936,22.67839597,0.516401088,1,114.0586114,22.56873969,"22.56841,114.06362","22.568739691705456,114.05861143035976"
521865,Xinhui Country Garden Phoenix Hotel,江门新会碧桂园凤凰酒店,"No. 1, Xingang Avenue",22.5085,113.04316,Jiangmen,江门,113.0433153,22.50748574,113.0428604,22.50859668,0.03263252,0.5,113.0428604,22.50859668,"22.5085,113.04316","22.508596684145534,113.04286039501606"
521716,ibis Beijing Tuanjiehu,如家快捷酒店,No 17 Tuanjiehu Road Chaoyang District,39.92046,116.46104,Beijing,北京,,,116.3645248,39.97576078,10.28264029,5+,116.3645248,39.97576078,"39.92046,116.46104","39.97576077716294,116.3645247861634"
521616,Park City Hotel,成旅晶赞酒店,No. 415 Xianyue Road,24.49603,118.10766,Xiamen,厦门,118.1071193,24.49624432,118.1076179,24.4961546,0.014447358,0.5,118.1076179,24.4961546,"24.49603,118.10766","24.49615460149518,118.10761785612101"
521615,Jin Jiang Jin Feng Hotel,南昌锦江国际锦峰大酒店,No 281 Zhanqian West Road,28.66539,115.89366,Nanchang,南昌,115.8934843,28.66523092,115.8938155,28.6648222,0.024613462,0.5,115.8934843,28.66523092,"28.66539,115.89366","28.665230923054803,115.89348429273673"
521579,Xijiao State Guest Hotel,上海西郊宾馆,No. 1921 Hongqiao Road,31.19912,121.38041,Shanghai,上海,,,121.3758227,31.20245341,0.57246884,1,121.3758227,31.20245341,"31.19912,121.38041","31.202453411044548,121.375822744121"
521342,Mercure Xiamen Exhibition Centre,厦门广莱国际酒店,"No.299 Qianpulingdou West Road, Siming",24.4807,118.17454,Xiamen,厦门,,,118.1697148,24.48333957,0.569850558,1,118.1697148,24.48333957,"24.4807,118.17454","24.483339570406073,118.16971476602737"
521310,Nanjing Shuguang International Hotel,南京曙光国际大酒店,No.107 Longpan Road,32.08873,118.78824,Nanjing,南京,118.7892058,32.08919976,118.7883033,32.08931148,0.064755436,0.5,118.7883033,32.08931148,"32.08873,118.78824","32.08931148105387,118.78830326529173"
520842,Metropolo Jinjiang Hotels Erqi Wanda Plaza,锦江都城郑州二七万达广场酒店,"No. 8 Daxue South Road, Erqi District",34.71864,113.64381,Zhengzhou,郑州,113.6363747,34.72146429,113.6370072,34.71778984,0.630236008,1,113.6370072,34.71778984,"34.71864,113.64381","34.7177898425635,113.63700717308564"
520596,Metropolo Fuzhou Cangshan,锦江都城福州仓山酒店,Intersection of Pushang Avenue and,26.03428,119.27285,Fuzhou,福州,,,119.2675585,26.03795655,0.668130422,1,119.2675585,26.03795655,"26.03428,119.27285","26.037956550743445,119.26755848120774"
520526,Jinjiang Inn Lijiang Qixing Street Branch,锦江之星,"No. 44 Qixing Middle Street, Gucheng",26.87457,100.22431,Lijiang,丽江,,,100.2254938,26.87758654,0.354331826,0.5,100.2254938,26.87758654,"26.87457,100.22431","26.87758654343312,100.22549381584533"
520445,Greentree Inn Nantong Stadium West Qingnian Road Business Hotel,格林豪泰,"No. 97 Qingnian West Road, Chongchuan",32.00328,120.84845,Nantong,南通,120.8439344,32.00576445,120.8934752,31.96819543,0.507881155,1,120.8439344,32.00576445,"32.00328,120.84845","32.005764451599305,120.84393442694186"
520432,Jinjiang Metropolo Hotel-jinhu District,锦江都城芜湖万达广场酒店,"No. 1 Building 4, Wanda Plaza, Jinghu",31.33636,118.40045,Wuhu,芜湖,,,118.3948747,31.33606453,0.531601489,1,118.3948747,31.33606453,"31.33636,118.40045","31.33606453474632,118.3948746657187"
520372,"Jinjiang Metropolo Hotel, Hefei, Baohe",锦江都城合肥包河酒店,"No. 130 Ma'anshan Road, Baohe District",31.84847,117.30039,Hefei,合肥,117.2961264,31.85911326,117.2963101,31.85743762,1.066707008,5,117.2963101,31.85743762,"31.84847,117.30039","31.857437619199796,117.2963101353853"
519948,Jinjiang Inn Zhangjiakou North Railway Station,锦江之星,"No. 5 Jiefang Road, Qiaodong District",40.81608,114.88757,Zhangjiakou,张家口,,,114.8815884,40.81487144,0.522202129,1,114.8815884,40.81487144,"40.81608,114.88757","40.81487143844344,114.88158844022578"
519787,New Asia Hotel - Guangzhou,广州新亚大酒店,"No. 10-12 Renmin South Road, Yuexiu",23.1098,113.25413,Guangzhou,广州,113.2743556,23.12097054,113.2488895,23.1116705,0.575406201,1,113.2488895,23.1116705,"23.1098,113.25413","23.111670501890835,113.24888954755168"
519660,GreenTree Inn Qingdao Wuyishan Road JUSCO Shopping Mall Hotel,格林豪泰,"No. 419 Wuyishan Road, Development",35.96048,120.1905,Qingdao,青岛,,,120.0352638,35.87875773,16.68912837,5+,120.0352638,35.87875773,"35.96048,120.1905","35.878757729002466,120.03526378680141"
519517,Jinjiang Inn Dezhou Train Station,锦江之星,"No. 241 Yingbin Street, Decheng District",37.44857,116.29065,Dezhou,德州,116.284902,37.44788892,116.284902,37.44788892,0.51420791,1,116.284902,37.44788892,"37.44857,116.29065","37.44788891839634,116.2849019870129"
519317,Wuyue Scenic Area Hotel Xishuangbanna,五悦景区连锁酒店,No.45 Menghai Road,22.00402,100.80487,Xishuangbanna Dai,,100.8043277,22.00455712,,,0.081685788,0.5,100.8043277,22.00455712,"22.00402,100.80487","22.00455711947809,100.80432773957475"
519285,Jinjiang Metropolo Hotel Jinjiang Wanda Square,锦江都城晋江万达广场酒店,"Building A1, Wanda Plaza, Meiling",24.81671,118.5729,Quanzhou,泉州,,,118.5689412,24.81954009,0.508386736,1,118.5689412,24.81954009,"24.81671,118.5729","24.819540090931827,118.56894120459403"
519240,GreenTree Inn Nantong Haimen Bus Statian Shell  Hotel,格林豪泰,No.419 West Renmin Road Haimen City,31.88996,121.16032,Nantong,南通,121.1557184,31.89183379,121.2497215,31.89473959,0.482379389,0.5,121.1557184,31.89183379,"31.88996,121.16032","31.891833790687254,121.15571835135758"
519238,GreenTree Inn Hefei Dadongmen Metro Station Xinya Hotel,格林联盟合肥大东门地铁站新亚酒店,"No. 18 Shengli Road, Yaohai District",31.86614,117.30191,Hefei,合肥,,,117.2966014,31.86841835,0.5622932,1,117.2966014,31.86841835,"31.86614,117.30191","31.86841835339374,117.29660143377673"
519187,ibis Shanghai New Hongqiao,上海宜必思酒店新虹桥店,"No. 2739 Wanyuan Road, Minhang District",31.17889,121.38496,Shanghai,上海,121.3801905,31.18079963,121.3386869,31.17653274,0.501532415,1,121.3801905,31.18079963,"31.17889,121.38496","31.18079962520104,121.38019049650386"
519086,Paco Business Hotel Dongfeng Road Branch,柏高商务酒店东风路省政府店,No. 5 Jian She San Road,23.13171,113.28319,Guangzhou,广州,113.5842367,23.54927009,113.2775716,23.13460941,0.658969605,1,113.2775716,23.13460941,"23.13171,113.28319","23.13460941059077,113.27757160506619"
518959,Come Inn- Lijiang,丽江童话精品客栈-素锦店,"No.26-5, Lower Section of Xingren Road",26.87336,100.23612,Lijiang,丽江,,,100.2360394,26.8781974,0.536051288,1,100.2360394,26.8781974,"26.87336,100.23612","26.878197402687128,100.23603944543761"
518846,GreenTree Inn Nanchang Xihu District Railway Station Zhanqian Road Exp,格林豪泰,"No. 29 Zhanqian Road, Donghu District",28.6627,115.91472,Nanchang,南昌,115.9099267,28.66542131,115.9099437,28.66530137,0.548739568,1,115.9099437,28.66530137,"28.6627,115.91472","28.665301365763032,115.90994367521444"
518454,Jinjiang Inn Fuzhou Wuliting Shi'ou Plaza,锦江之星,"No. 190 Lianjiang Middle Road, Jin'an",26.06823,119.33445,Fuzhou,福州,119.3304184,26.07202829,119.3295791,26.07123535,0.582930445,1,119.3304184,26.07202829,"26.06823,119.33445","26.07202828990543,119.33041838631794"
518377,Jinjiang Inn Fuding Taimu Avenue,锦江之星,"No. 35 Taimu Avenue, Fuding",27.31738,120.21979,Ningde,宁德,120.2155182,27.32052491,120.2155002,27.3204939,0.547102408,1,120.2155002,27.3204939,"27.31738,120.21979","27.320493899646223,120.21550020440998"
518297,GreenTree Inn Yangzhou South Xindu Road Trade City Express Hotel,格林豪泰,"No. 408 Nanshou, Xindu South Road,",32.40575,119.59205,Yangzhou,扬州,,,119.7146781,32.36453756,12.41091779,5+,119.7146781,32.36453756,"32.40575,119.59205","32.36453755713697,119.71467808534891"
518166,Jinjiang Inn Laiwu Wenyuan East Street,锦江之星,No. 109 Wenyuan East Street,36.22059,117.68976,Laiwu,莱芜,117.6839962,36.22092366,117.6837347,36.22110408,0.519554043,1,117.6839962,36.22092366,"36.22059,117.68976","36.2209236573946,117.6839962029429"
518014,ibis Lianyungang Middle Jiefang Rd Hotel,汉庭酒店,"No.22 Jiefang Middle Road, Xinpu",34.60428,119.18016,Lianyungang,连云港,,,119.1689001,34.60549285,1.041540596,5,119.1689001,34.60549285,"34.60428,119.18016","34.6054928452574,119.16890008620439"
517925,GreenTree Inn Shanghai Wild Zoo DaChuan Freeway Express Hotel,格林豪泰上海野生动物园地铁站大川公路快捷酒店,"No. 2728 Dachuan Road, HuinanTown,",31.04049,121.73585,Shanghai,上海,121.7313982,31.04303779,121.7313982,31.04303779,0.510290502,1,121.7313982,31.04303779,"31.04049,121.73585","31.043037791755495,121.73139824130183"
517834,HE MU JU INN ZHONGYI BRANCH,丽江和木居客栈,"No. 51 Zhongyi Lane, Guangyi Street",26.87011,100.23244,Lijiang,丽江,,,100.2327067,26.87232773,0.247151733,0.5,100.2327067,26.87232773,"26.87011,100.23244","26.872327725544192,100.23270666316826"
517817,Jinjiang Inn Songyuan Qianguo,锦江之星,No. 288 Hasaer Road,45.11191,124.83625,Songyan,松原,,,124.8300764,45.10963617,0.547617128,1,124.8300764,45.10963617,"45.11191,124.83625","45.109636173564745,124.83007644109067"
517705,"Jinjiang Inn Dounan Flower Market, Chenggong Square, Kunming",锦江之星,"No. 1 Fuxiang Road, Chenggong County",24.88925,102.79755,Kunming,昆明,102.7960944,24.89231387,102.7957179,24.89211831,0.367716385,0.5,102.7957179,24.89211831,"24.88925,102.79755","24.892118313434906,102.79571794934789"
517666,Jinjiang Inn Xiamen Hexiang Road West,锦江之星,"No. 45 Jiangdai Road, Siming District",24.46596,118.09522,Xiamen,厦门,,,118.0841027,24.44387902,2.693041807,5,118.0841027,24.44387902,"24.46596,118.09522","24.443879023750963,118.08410267715003"
517638,Jinjiang Inn Harbin Qiulin Yida Yiyuan,金广快捷酒店,"No. 183 East Dazhi Street, Nangang",45.76605,126.65218,Harbin,哈尔滨,126.6180154,45.73983762,126.5501099,45.70578505,3.943895179,5,126.6180154,45.73983762,"45.76605,126.65218","45.739837619833345,126.61801535160342"
517604,Jinjiang Inn Sanya Goldment Jiefang Road,锦江之星,SanYA city Jiefang Road No.741,18.26019,109.50218,Sanya,三亚,,,109.4981055,18.2618167,0.466975805,0.5,109.4981055,18.2618167,"18.26019,109.50218","18.261816698377032,109.49810550477159"
517603,Jinjiang Inn Jiaozuo Sports Stadium,锦江之星,"No.1456 Shanyang Road, Shanyang Dist.",35.24561,113.25817,Jiaozuo,焦作,113.258182,35.24479273,113.2583678,35.24490851,0.0798832,0.5,113.2583678,35.24490851,"35.24561,113.25817","35.24490850635817,113.25836784752302"
517507,GreenTree Inn Zhoushan Putuo Donggang Hotel,格林豪泰,No. 132-1 Ningxing Street,29.9758,122.31871,Zhoushan,舟山,122.317419,29.97556519,122.317419,29.97556519,0.127288613,0.5,122.317419,29.97556519,"29.9758,122.31871","29.975565186344056,122.31741895182984"
517384,"Jinjiang Metropolo Hotel, Ningde, Jiaocheng",锦江都城宁德蕉城酒店,"Wanda Plaza, No.1 Tianhudong Road,",26.65181,119.53854,Ningde,宁德,,,119.535901,26.6556515,0.500190081,1,119.535901,26.6556515,"26.65181,119.53854","26.6556515045856,119.53590098389158"
517316,Metropolo Taizhou Wanda Square,锦江都城泰州万达广场酒店,"Wanda Plaza Block G, Hailing District",32.44807,119.90579,Taizhou,泰州,119.9142518,32.47409461,119.9102196,32.47176576,2.660534393,5,119.9102196,32.47176576,"32.44807,119.90579","32.471765757826155,119.91021963409675"
517227,Metropolo Changzhou Xinbei Wanda Square,锦江都城常州新北万达广场酒店,Wanda Plaza 88 Tongjiang Road,31.81932,119.96544,Changzhou,常州,119.9660306,31.82159427,119.968882,31.82260168,0.258304141,0.5,119.9660306,31.82159427,"31.81932,119.96544","31.821594274645324,119.9660305811685"
517153,Campanile Shanghai Natural History Museum,康铂酒店（上海自然博物馆店）,"No. 1455 Nansuzhou Rd, Jing An Dist.",31.24006,121.46087,Shanghai,上海,,,121.4566085,31.24221948,0.471306994,0.5,121.4566085,31.24221948,"31.24006,121.46087","31.24221948362556,121.45660853438127"
517013,Sheraton Changbaishan Resort,长白山万达喜来登度假酒店,No. 369 Baiyun Road,42.10156,127.50737,Baishan,白山,,,127.5037573,42.09819721,0.478357163,0.5,127.5037573,42.09819721,"42.10156,127.50737","42.09819720974031,127.50375734925134"
516005,Eurasia international hotel,东莞欧亚国际酒店,No.8 (Grand Center) Changdong Road,22.96755,114.0145,Dongguan,东莞,,,114.0095202,22.97047772,0.604891925,1,114.0095202,22.97047772,"22.96755,114.0145","22.970477716209903,114.00952019483383"
516002,Eurasia Convention International Hotel,武汉欧亚会展国际酒店,"No. 20, Jinyinhu Lu",30.64203,114.19951,Wuhan,武汉,114.1992315,30.64274788,114.2006559,30.64284092,0.083945425,0.5,114.1992315,30.64274788,"30.64203,114.19951","30.642747881222693,114.19923148116136"
515839,HUALUXE Hotels & Resorts Yangjiang City Center,阳江中心华邑酒店,"No. 8 Huanhu Road, Jiangcheng District",21.85338,111.98034,Yangjiang,阳江,111.9794281,21.87021061,111.9803813,21.85474061,0.150718356,0.5,111.9803813,21.85474061,"21.85338,111.98034","21.85474060979176,111.98038126085012"
514682,Xuyisizhou Junyue Hotel,沃阁泗州酒店,No. 188 Huaihe North Road,33.01148,118.48575,Huai'an,淮安,118.4857087,33.01149033,,,0.004023655,0.5,118.4857087,33.01149033,"33.01148,118.48575","33.0114903288033,118.48570873481671"
514669,Dayhello International Hotel,深圳登喜路国际大酒店,No.12 Baotian 1st Road,22.59686,113.8727,Shenzhen,深圳,,,113.8734798,22.59653674,0.08780926,0.5,113.8734798,22.59653674,"22.59686,113.8727","22.596536741935964,113.8734797876752"
514582,Kempinski Hotel Taiyuan,太原凯宾斯基饭店,115 Changfeng Street,37.81825,112.55571,Taiyuan,太原,,,112.556183,37.8188142,0.075205572,0.5,112.556183,37.8188142,"37.81825,112.55571","37.81881420229856,112.55618297743042"
514160,Shanshui Trends Hotel High Tech Zone,山水时尚酒店（郑州高新区店）,No.22 Ruida Road,34.7857,113.5736,Zhengzhou,郑州,113.573329,34.78566489,113.5688036,34.79063663,0.025109424,0.5,113.573329,34.78566489,"34.7857,113.5736","34.785664887341966,113.57332897827987"
